PWVmidTim,Tdelay
20180301/2015,2110.3
20180301/2045,2114.2
20180301/2115,2118.9
20180301/2145,2120.0
20180301/2215,2120.5
20180301/2245,2120.5
20180301/2315,2122.5
20180301/2345,2125.6
20180301/2345,2125.6
20180302/0015,2127.7
20180302/0045,2126.4
20180302/0115,2126.9
20180302/0145,2126.7
20180302/0215,2121.9
20180302/0245,2121.9
20180302/0315,2122.5
20180302/0345,2123.1
20180302/0415,2125.6
20180302/0445,2126.1
20180302/0515,2127.3
20180302/0545,2128.2
20180302/0615,2131.7
20180302/0645,2133.1
20180302/0715,2132.5
20180302/0745,2133.1
20180302/0815,2132.6
20180302/0845,2134.3
20180302/0915,2132.8
20180302/0945,2131.2
20180302/1015,2135.6
20180302/1045,2138.5
20180302/1115,2137.6
20180302/1145,2137.6
20180302/1215,2137.5
20180302/1245,2138.9
20180302/1315,2137.8
20180302/1345,2131.4
20180302/1415,2131.7
20180302/1445,2134.6
20180302/1515,2133.2
20180302/1545,2132.2
20180302/1615,2132.2
20180302/1645,2132.3
20180302/1715,2131.2
20180302/1745,2130.8
20180302/1815,2129.9
20180302/1845,2125.6
20180302/1915,2124.0
20180302/1945,2125.8
20180302/2015,2126.6
20180302/2045,2129.0
20180302/2115,2131.0
20180302/2145,2129.9
20180302/2215,2129.7
20180302/2245,2129.3
20180302/2315,2130.6
20180302/2345,2138.1
20180302/2345,2138.1
20180303/0015,2146.4
20180303/0045,2150.0
20180303/0115,2149.3
20180303/0145,2146.0
20180303/0215,2142.0
20180303/0245,2140.2
20180303/0315,2139.9
20180303/0345,2139.8
20180303/0415,2139.0
20180303/0445,2136.4
20180303/0515,2133.1
20180303/0545,2127.9
20180303/0615,2124.7
20180303/0645,2121.5
20180303/0715,2116.6
20180303/0745,2115.2
20180303/0815,2116.6
20180303/0845,2119.8
20180303/0915,2124.9
20180303/0945,2125.9
20180303/1015,2123.4
20180303/1045,2121.9
20180303/1115,2117.5
20180303/1145,2116.3
20180303/1215,2120.9
20180303/1245,2126.5
20180303/1315,2128.7
20180303/1345,2124.3
20180303/1415,2123.1
20180303/1445,2122.2
20180303/1515,2117.9
20180303/1545,2118.7
20180303/1615,2115.5
20180303/1645,2113.0
20180303/1715,2112.9
20180303/1745,2114.5
20180303/1815,2119.5
20180303/1845,2120.6
20180303/1915,2126.3
20180303/1945,2132.7
20180303/2015,2127.8
20180303/2045,2126.7
20180303/2115,2129.1
20180303/2145,2131.3
20180303/2215,2134.4
20180303/2245,2133.6
20180303/2315,2138.4
20180303/2345,2146.5
20180303/2345,2146.5
20180304/0015,2148.2
20180304/0045,2146.4
20180304/0115,2148.9
20180304/0145,2146.7
20180304/0215,2144.2
20180304/0245,2146.1
20180304/0315,2146.8
20180304/0345,2146.1
20180304/0415,2145.7
20180304/0445,2146.3
20180304/0515,2144.9
20180304/0545,2144.0
20180304/0615,2146.3
20180304/0645,2145.9
20180304/0715,2143.8
20180304/0745,2144.3
20180304/0815,2145.0
20180304/0845,2144.1
20180304/0915,2142.4
20180304/0945,2139.2
20180304/1015,2131.3
20180304/1045,2128.4
20180304/1115,2134.8
20180304/1145,2139.7
20180304/1215,2132.9
20180304/1245,2127.4
20180304/1315,2132.6
20180304/1345,2133.5
20180304/1415,2131.8
20180304/1445,2130.3
20180304/1445,2130.3
20180305/0015,2116.0
20180305/0045,2115.0
20180305/0115,2117.3
20180305/0145,2113.6
20180305/0215,2112.5
20180305/0245,2114.7
20180305/0315,2115.2
20180305/0345,2116.0
20180305/0415,2116.0
20180305/0445,2116.6
20180305/0515,2117.9
20180305/0545,2120.8
20180305/0615,2121.4
20180305/0645,2119.6
20180305/0715,2121.5
20180305/0745,2125.0
20180305/0815,2123.5
20180305/0845,2121.9
20180305/0915,2122.9
20180305/0945,2120.8
20180305/1015,2118.1
20180305/1045,2118.0
20180305/1115,2120.1
20180305/1145,2124.6
20180305/1215,2125.3
20180305/1245,2128.6
20180305/1315,2134.2
20180305/1345,2134.7
20180305/1415,2133.4
20180305/1445,2129.7
20180305/1515,2130.4
20180305/1545,2130.6
20180305/1615,2129.1
20180305/1645,2137.4
20180305/1715,2146.6
20180305/1745,2147.1
20180305/1815,2146.6
20180305/1845,2145.8
20180305/1915,2146.1
20180305/1945,2146.7
20180305/2015,2147.0
20180305/2045,2148.9
20180305/2115,2148.1
20180305/2145,2146.6
20180305/2215,2146.2
20180305/2245,2147.6
20180305/2315,2150.7
20180305/2345,2154.7
20180305/2345,2154.7
20180306/0015,2157.6
20180306/0045,2159.6
20180306/0115,2160.7
20180306/0145,2153.8
20180306/0215,2153.7
20180306/0245,2158.4
20180306/0315,2159.0
20180306/0345,2159.8
20180306/0415,2160.4
20180306/0445,2161.3
20180306/0515,2157.1
20180306/0545,2155.6
20180306/0615,2155.6
20180306/0645,2152.2
20180306/0715,2150.4
20180306/0745,2148.9
20180306/0815,2148.7
20180306/0845,2146.9
20180306/0915,2144.3
20180306/0945,2143.2
20180306/1015,2140.2
20180306/1045,2140.0
20180306/1115,2141.6
20180306/1145,2144.6
20180306/1215,2145.6
20180306/1245,2144.8
20180306/1315,2139.2
20180306/1345,2136.4
20180306/1415,2137.5
20180306/1445,2134.2
20180306/1515,2142.6
20180306/1545,2149.3
20180306/1615,2142.2
20180306/1645,2136.9
20180306/1715,2133.5
20180306/1745,2127.5
20180306/1815,2125.6
20180306/1845,2126.8
20180306/1915,2129.7
20180306/1945,2131.5
20180306/2015,2133.6
20180306/2045,2135.5
20180306/2115,2136.0
20180306/2145,2139.2
20180306/2215,2139.6
20180306/2245,2138.6
20180306/2315,2141.6
20180306/2345,2146.7
20180306/2345,2146.7
20180308/0015,2153.7
20180308/0045,2153.9
20180308/0115,2154.0
20180308/0145,2150.5
20180308/0215,2149.8
20180308/0245,2149.9
20180308/0315,2147.4
20180308/0345,2146.5
20180308/0415,2146.7
20180308/0445,2145.2
20180308/0515,2142.8
20180308/0545,2143.5
20180308/0615,2143.6
20180308/0645,2140.4
20180308/0715,2140.6
20180308/0745,2143.5
20180308/0815,2146.5
20180308/0845,2146.3
20180308/0915,2143.9
20180308/0945,2141.9
20180308/1015,2140.6
20180308/1045,2144.6
20180308/1115,2145.9
20180308/1145,2136.1
20180308/1215,2130.0
20180308/1245,2128.5
20180308/1315,2117.5
20180308/1345,2112.3
20180308/1415,2123.3
20180308/1445,2127.8
20180308/1515,2126.3
20180308/1545,2127.7
20180308/1615,2131.0
20180308/1645,2131.9
20180308/1715,2131.3
20180308/1745,2131.0
20180308/1815,2129.4
20180308/1845,2129.5
20180308/1915,2125.9
20180308/1945,2122.9
20180308/2015,2126.4
20180308/2045,2125.9
20180308/2115,2120.9
20180308/2145,2120.0
20180308/2215,2119.2
20180308/2245,2121.4
20180308/2315,2125.7
20180308/2345,2125.5
20180308/2345,2125.5
20180309/0015,2123.9
20180309/0045,2123.9
20180309/0115,2123.2
20180309/0145,2120.6
20180309/0215,2123.0
20180309/0245,2126.5
20180309/0315,2130.1
20180309/0345,2133.0
20180309/0415,2133.6
20180309/0445,2132.3
20180309/0515,2131.4
20180309/0545,2132.5
20180309/0615,2130.4
20180309/0645,2130.7
20180309/0715,2132.0
20180309/0745,2132.5
20180309/0815,2134.8
20180309/0845,2134.1
20180309/0915,2132.0
20180309/0945,2129.7
20180309/1015,2128.0
20180309/1045,2127.0
20180309/1115,2123.6
20180309/1145,2122.0
20180309/1215,2122.6
20180309/1245,2120.6
20180309/1315,2110.5
20180309/1345,2108.3
20180309/1415,2113.6
20180309/1445,2110.8
20180309/1515,2112.7
20180309/1545,2116.2
20180309/1615,2116.8
20180309/1645,2117.8
20180309/1715,2119.9
20180309/1745,2120.8
20180309/1815,2118.6
20180309/1845,2120.8
20180309/1915,2123.6
20180309/1945,2123.0
20180309/2015,2123.3
20180309/2045,2119.8
20180309/2115,2117.2
20180309/2145,2116.6
20180309/2215,2111.8
20180309/2245,2110.5
20180309/2315,2112.6
20180309/2345,2113.1
20180309/2345,2113.1
20180310/0015,2112.4
20180310/0045,2113.2
20180310/0115,2110.2
20180310/0145,2107.2
20180310/0215,2110.7
20180310/0245,2111.1
20180310/0315,2110.9
20180310/0345,2111.3
20180310/0415,2111.2
20180310/0445,2111.7
20180310/0515,2111.9
20180310/0545,2113.3
20180310/0615,2112.3
20180310/0645,2110.2
20180310/0715,2110.9
20180310/0745,2113.1
20180310/0815,2114.2
20180310/0845,2114.0
20180310/0915,2111.6
20180310/0945,2105.9
20180310/1015,2104.6
20180310/1045,2107.4
20180310/1115,2110.0
20180310/1145,2110.3
20180310/1215,2111.0
20180310/1245,2112.8
20180310/1315,2109.7
20180310/1345,2110.3
20180310/1415,2112.4
20180310/1445,2113.0
20180310/1515,2117.0
20180310/1545,2118.8
20180310/1615,2120.9
20180310/1645,2123.5
20180310/1715,2125.4
20180310/1745,2126.8
20180310/1815,2124.6
20180310/1845,2123.9
20180310/1915,2124.4
20180310/1945,2122.6
20180310/2015,2121.4
20180310/2045,2118.8
20180310/2115,2120.1
20180310/2145,2123.6
20180310/2215,2122.7
20180310/2245,2122.5
20180310/2315,2123.6
20180310/2345,2123.9
20180310/2345,2123.9
20180311/0015,2122.4
20180311/0045,2124.2
20180311/0115,2123.5
20180311/0145,2120.5
20180311/0215,2123.1
20180311/0245,2123.8
20180311/0315,2124.9
20180311/0345,2127.6
20180311/0415,2128.6
20180311/0445,2128.8
20180311/0515,2128.0
20180311/0545,2128.2
20180311/0615,2125.5
20180311/0645,2124.3
20180311/0715,2124.8
20180311/0745,2123.7
20180311/0815,2123.6
20180311/0845,2123.2
20180311/0915,2123.0
20180311/0945,2123.2
20180311/1015,2124.4
20180311/1045,2125.2
20180311/1115,2128.4
20180311/1145,2129.8
20180311/1215,2129.6
20180311/1245,2131.4
20180311/1315,2128.8
20180311/1345,2128.5
20180311/1415,2128.7
20180311/1445,2128.7
20180311/1515,2130.7
20180311/1545,2131.4
20180311/1615,2134.0
20180311/1645,2135.8
20180311/1715,2136.2
20180311/1745,2134.8
20180311/1815,2132.1
20180311/1845,2133.1
20180311/1915,2134.1
20180311/1945,2134.0
20180311/2015,2136.0
20180311/2045,2135.9
20180311/2115,2136.4
20180311/2145,2135.8
20180311/2215,2133.5
20180311/2245,2135.9
20180311/2315,2137.3
20180311/2345,2133.6
20180311/2345,2133.6
20180312/0015,2129.9
20180312/0045,2129.7
20180312/0115,2125.6
20180312/0145,2124.0
20180312/0215,2127.7
20180312/0245,2128.0
20180312/0315,2127.4
20180312/0345,2127.0
20180312/0415,2127.0
20180312/0445,2127.0
20180312/0515,2127.5
20180312/0545,2127.8
20180312/0615,2124.8
20180312/0645,2122.3
20180312/0715,2123.7
20180312/0745,2125.8
20180312/0815,2125.7
20180312/0845,2124.9
20180312/0915,2122.9
20180312/0945,2121.5
20180312/1015,2123.4
20180312/1045,2125.6
20180312/1115,2127.6
20180312/1145,2128.4
20180312/1215,2129.2
20180312/1245,2130.2
20180312/1315,2130.6
20180312/1345,2130.3
20180312/1415,2127.6
20180312/1445,2123.8
20180312/1515,2120.0
20180312/1545,2114.2
20180312/1615,2109.7
20180312/1645,2109.4
20180312/1715,2114.6
20180312/1745,2118.9
20180312/1815,2119.0
20180312/1845,2120.4
20180312/1915,2120.1
20180312/1945,2122.0
20180312/2015,2125.1
20180312/2045,2121.8
20180312/2115,2120.0
20180312/2145,2123.1
20180312/2215,2122.3
20180312/2245,2121.8
20180312/2315,2121.4
20180312/2345,2118.6
20180312/2345,2118.6
20180313/0015,2117.0
20180313/0045,2118.3
20180313/0115,2115.5
20180313/0145,2114.9
20180313/0215,2115.1
20180313/0245,2113.6
20180313/0315,2115.8
20180313/0345,2119.1
20180313/0415,2125.8
20180313/0445,2131.1
20180313/0515,2134.6
20180313/0545,2137.3
20180313/0615,2139.4
20180313/0645,2142.1
20180313/0715,2146.5
20180313/0745,2150.8
20180313/0815,2152.4
20180313/0845,2152.7
20180313/0915,2151.8
20180313/0945,2146.9
20180313/1015,2143.5
20180313/1045,2145.1
20180313/1115,2149.0
20180313/1145,2147.1
20180313/1215,2138.6
20180313/1245,2132.5
20180313/1315,2135.3
20180313/1345,2130.7
20180313/1415,2127.5
20180313/1445,2134.8
20180313/1515,2134.0
20180313/1545,2135.2
20180313/1615,2136.1
20180313/1645,2133.5
20180313/1715,2139.0
20180313/1745,2143.0
20180313/1815,2148.9
20180313/1845,2150.4
20180313/1915,2144.9
20180313/1945,2149.3
20180313/2015,2153.2
20180313/2045,2147.3
20180313/2115,2140.8
20180313/2145,2139.2
20180313/2215,2136.9
20180313/2215,2136.9
20180314/0015,2117.3
20180314/0045,2124.0
20180314/0115,2124.9
20180314/0145,2116.4
20180314/0215,2112.1
20180314/0245,2109.5
20180314/0315,2110.9
20180314/0345,2117.3
20180314/0415,2121.3
20180314/0445,2122.5
20180314/0515,2123.4
20180314/0545,2122.7
20180314/0615,2122.0
20180314/0645,2123.1
20180314/0715,2123.3
20180314/0745,2124.9
20180314/0815,2127.7
20180314/0845,2129.0
20180314/0915,2125.0
20180314/0945,2122.8
20180314/1015,2126.1
20180314/1045,2122.7
20180314/1115,2119.8
20180314/1145,2121.7
20180314/1215,2123.6
20180314/1245,2121.0
20180314/1315,2121.1
20180314/1345,2125.9
20180314/1415,2126.9
20180314/1445,2127.5
20180314/1515,2125.0
20180314/1545,2121.3
20180314/1615,2121.0
20180314/1645,2123.7
20180314/1715,2130.6
20180314/1745,2131.8
20180314/1815,2126.9
20180314/1845,2125.3
20180314/1915,2124.9
20180314/1945,2124.9
20180314/2015,2125.4
20180314/2045,2121.0
20180314/2115,2121.4
20180314/2145,2124.9
20180314/2215,2125.6
20180314/2245,2126.4
20180314/2315,2122.7
20180314/2345,2117.0
20180314/2345,2117.0
20180315/0015,2116.6
20180315/0045,2120.1
20180315/0115,2118.0
20180315/0145,2118.3
20180315/0215,2119.3
20180315/0245,2118.4
20180315/0315,2119.7
20180315/0345,2120.8
20180315/0415,2120.4
20180315/0445,2118.1
20180315/0515,2121.1
20180315/0545,2123.6
20180315/0615,2123.5
20180315/0645,2122.0
20180315/0715,2120.3
20180315/0745,2122.5
20180315/0815,2121.2
20180315/0845,2121.4
20180315/0915,2121.9
20180315/0945,2116.5
20180315/1015,2114.3
20180315/1045,2115.2
20180315/1115,2112.1
20180315/1145,2110.7
20180315/1215,2112.1
20180315/1245,2109.0
20180315/1315,2113.0
20180315/1345,2118.3
20180315/1415,2117.6
20180315/1445,2121.1
20180315/1515,2122.1
20180315/1545,2123.2
20180315/1615,2123.5
20180315/1645,2124.4
20180315/1715,2127.7
20180315/1745,2128.1
20180315/1815,2130.8
20180315/1845,2131.1
20180315/1915,2130.0
20180315/1945,2132.3
20180315/2015,2130.5
20180315/2045,2127.1
20180315/2115,2129.3
20180315/2145,2128.9
20180315/2215,2126.3
20180315/2245,2127.5
20180315/2315,2127.6
20180315/2345,2126.1
20180315/2345,2126.1
20180316/0015,2127.0
20180316/0045,2125.2
20180316/0115,2119.0
20180316/0145,2119.9
20180316/0215,2121.5
20180316/0245,2120.3
20180316/0315,2120.8
20180316/0345,2121.1
20180316/0415,2119.4
20180316/0445,2117.3
20180316/0515,2116.6
20180316/0545,2115.0
20180316/0615,2114.9
20180316/0645,2116.9
20180316/0715,2117.2
20180316/0745,2118.9
20180316/0815,2119.5
20180316/0845,2116.9
20180316/0915,2116.1
20180316/0945,2115.6
20180316/1015,2115.1
20180316/1045,2115.3
20180316/1115,2115.5
20180316/1145,2117.3
20180316/1215,2117.9
20180316/1245,2114.3
20180316/1315,2114.2
20180316/1345,2119.3
20180316/1415,2121.7
20180316/1445,2122.0
20180316/1515,2118.9
20180316/1545,2120.7
20180316/1615,2125.8
20180316/1645,2128.7
20180316/1715,2129.0
20180316/1745,2126.8
20180316/1815,2127.8
20180316/1845,2130.4
20180316/1915,2133.5
20180316/1945,2139.0
20180316/2015,2142.3
20180316/2045,2142.9
20180316/2115,2143.3
20180316/2145,2141.4
20180316/2215,2141.8
20180316/2245,2141.6
20180316/2315,2139.2
20180316/2345,2138.3
20180316/2345,2138.3
20180317/0015,2137.9
20180317/0045,2135.3
20180317/0115,2132.6
20180317/0145,2133.0
20180317/0215,2132.9
20180317/0245,2134.7
20180317/0315,2139.2
20180317/0345,2139.6
20180317/0415,2139.7
20180317/0445,2144.5
20180317/0515,2148.9
20180317/0545,2157.7
20180317/0615,2164.5
20180317/0645,2167.6
20180317/0715,2183.5
20180317/0745,2183.1
20180317/0815,2169.2
20180317/0845,2153.4
20180317/0915,2146.8
20180317/0945,2158.6
20180317/1015,2154.6
20180317/1045,2159.8
20180317/1115,2163.8
20180317/1145,2153.4
20180317/1215,2153.5
20180317/1245,2148.3
20180317/1315,2144.6
20180317/1345,2147.0
20180317/1415,2146.4
20180317/1445,2144.4
20180317/1515,2142.1
20180317/1545,2144.8
20180317/1615,2146.1
20180317/1645,2149.3
20180317/1715,2154.7
20180317/1745,2158.4
20180317/1815,2162.8
20180317/1845,2164.6
20180317/1915,2162.1
20180317/1945,2159.1
20180317/2015,2155.6
20180317/2045,2150.7
20180317/2115,2149.8
20180317/2145,2149.2
20180317/2215,2150.6
20180317/2245,2152.6
20180317/2315,2151.1
20180317/2345,2147.7
20180317/2345,2147.7
20180318/0015,2146.7
20180318/0045,2145.9
20180318/0115,2143.6
20180318/0145,2145.2
20180318/0215,2146.8
20180318/0245,2148.2
20180318/0315,2149.1
20180318/0345,2148.6
20180318/0415,2146.9
20180318/0445,2144.2
20180318/0515,2143.5
20180318/0545,2143.6
20180318/0615,2142.9
20180318/0645,2140.7
20180318/0715,2138.7
20180318/0745,2135.8
20180318/0815,2133.0
20180318/0845,2132.9
20180318/0915,2124.6
20180318/0945,2120.5
20180318/1015,2120.6
20180318/1045,2115.2
20180318/1115,2112.2
20180318/1145,2109.5
20180318/1215,2111.5
20180318/1245,2106.2
20180318/1315,2104.4
20180318/1345,2106.3
20180318/1415,2105.0
20180318/1445,2113.4
20180318/1515,2116.9
20180318/1545,2114.9
20180318/1615,2114.7
20180318/1645,2113.0
20180318/1715,2111.1
20180318/1745,2109.9
20180318/1815,2108.5
20180318/1845,2108.7
20180318/1915,2110.5
20180318/1945,2112.1
20180318/2015,2113.8
20180318/2045,2116.9
20180318/2115,2124.2
20180318/2145,2135.0
20180318/2215,2143.4
20180318/2245,2148.3
20180318/2315,2148.8
20180318/2345,2144.6
20180318/2345,2144.6
20180319/0015,2143.6
20180319/0045,2142.2
20180319/0115,2139.2
20180319/0145,2137.7
20180319/0215,2134.8
20180319/0245,2133.9
20180319/0315,2134.6
20180319/0345,2132.5
20180319/0415,2130.6
20180319/0445,2130.4
20180319/0515,2129.1
20180319/0545,2126.1
20180319/0615,2125.4
20180319/0645,2126.2
20180319/0715,2128.5
20180319/0745,2128.6
20180319/0815,2126.1
20180319/0845,2126.7
20180319/0915,2125.8
20180319/0945,2128.9
20180319/1015,2135.6
20180319/1045,2128.0
20180319/1115,2122.1
20180319/1145,2124.4
20180319/1215,2122.2
20180319/1245,2115.4
20180319/1315,2111.6
20180319/1345,2113.8
20180319/1415,2113.3
20180319/1445,2114.9
20180319/1515,2116.2
20180319/1545,2116.1
20180319/1615,2115.0
20180319/1645,2114.6
20180319/1715,2112.7
20180319/1745,2111.2
20180319/1815,2115.6
20180319/1845,2118.9
20180319/1915,2120.3
20180319/1945,2122.3
20180319/2015,2119.6
20180319/2045,2116.2
20180319/2115,2118.3
20180319/2145,2116.8
20180319/2215,2117.8
20180319/2245,2120.9
20180319/2315,2121.3
20180319/2345,2122.3
20180319/2345,2122.3
20180320/0015,2118.6
20180320/0045,2113.6
20180320/0115,2115.0
20180320/0145,2118.4
20180320/0215,2119.0
20180320/0245,2119.1
20180320/0315,2120.0
20180320/0345,2121.5
20180320/0415,2122.0
20180320/0445,2122.9
20180320/0515,2122.4
20180320/0545,2121.6
20180320/0615,2119.4
20180320/0645,2117.5
20180320/0715,2116.1
20180320/0745,2112.0
20180320/0815,2109.2
20180320/0845,2105.5
20180320/0915,2106.1
20180320/0945,2118.0
20180320/1015,2124.3
20180320/1045,2118.9
20180320/1115,2115.7
20180320/1145,2114.9
20180320/1215,2116.6
20180320/1245,2117.6
20180320/1315,2114.8
20180320/1345,2116.3
20180320/1415,2125.1
20180320/1445,2134.2
20180320/1515,2136.2
20180320/1545,2132.3
20180320/1615,2125.9
20180320/1645,2132.1
20180320/1715,2123.8
20180320/1745,2105.6
20180320/1815,2110.8
20180320/1845,2113.1
20180320/1915,2109.7
20180320/1945,2109.7
20180320/2015,2103.1
20180320/2045,2095.5
20180320/2115,2094.8
20180320/2145,2092.4
20180320/2215,2093.9
20180320/2245,2096.3
20180320/2315,2094.6
20180320/2345,2098.5
20180320/2345,2098.5
20180321/0015,2100.7
20180321/0045,2097.3
20180321/0115,2100.0
20180321/0145,2106.4
20180321/0215,2110.0
20180321/0245,2111.9
20180321/0315,2111.6
20180321/0345,2111.9
20180321/0415,2113.3
20180321/0445,2114.7
20180321/0515,2116.0
20180321/0545,2116.9
20180321/0615,2116.9
20180321/0645,2116.7
20180321/0715,2118.1
20180321/0745,2119.3
20180321/0815,2118.2
20180321/0845,2115.1
20180321/0915,2114.8
20180321/0945,2116.4
20180321/1015,2112.9
20180321/1045,2108.9
20180321/1115,2108.1
20180321/1145,2106.2
20180321/1215,2103.5
20180321/1245,2103.1
20180321/1315,2103.8
20180321/1345,2106.1
20180321/1415,2109.3
20180321/1445,2108.9
20180321/1515,2106.3
20180321/1545,2104.7
20180321/1615,2102.9
20180321/1645,2102.1
20180321/1715,2097.8
20180321/1745,2094.9
20180321/1815,2096.2
20180321/1845,2092.5
20180321/1915,2092.9
20180321/1945,2099.7
20180321/2015,2100.5
20180321/2045,2103.4
20180321/2115,2107.7
20180321/2145,2107.6
20180321/2215,2111.9
20180321/2245,2114.8
20180321/2315,2113.1
20180321/2345,2113.7
20180321/2345,2113.7
20180322/0015,2117.2
20180322/0045,2120.1
20180322/0115,2123.4
20180322/0145,2125.9
20180322/0215,2128.1
20180322/0245,2131.6
20180322/0315,2132.8
20180322/0345,2134.1
20180322/0415,2135.2
20180322/0445,2137.5
20180322/0515,2141.9
20180322/0545,2144.9
20180322/0615,2147.4
20180322/0645,2157.6
20180322/0715,2165.7
20180322/0745,2161.1
20180322/0815,2153.8
20180322/0845,2146.6
20180322/0915,2140.4
20180322/0945,2135.8
20180322/1015,2131.9
20180322/1045,2125.1
20180322/1115,2120.4
20180322/1145,2119.4
20180322/1215,2115.1
20180322/1245,2111.3
20180322/1315,2111.9
20180322/1345,2117.0
20180322/1415,2121.8
20180322/1445,2120.1
20180322/1515,2118.4
20180322/1545,2118.3
20180322/1615,2117.8
20180322/1645,2119.4
20180322/1715,2119.0
20180322/1745,2118.4
20180322/1815,2122.7
20180322/1845,2126.9
20180322/1915,2126.3
20180322/1945,2125.1
20180322/2015,2121.5
20180322/2045,2118.1
20180322/2115,2117.2
20180322/2145,2115.4
20180322/2215,2111.0
20180322/2245,2105.2
20180322/2315,2103.1
20180322/2345,2109.4
20180322/2345,2109.4
20180323/0015,2113.9
20180323/0045,2116.4
20180323/0115,2122.2
20180323/0145,2121.5
20180323/0215,2115.0
20180323/0245,2110.2
20180323/0315,2105.8
20180323/0345,2102.0
20180323/0415,2102.6
20180323/0445,2105.4
